repo,dependency_file,affected_test_file,bypass_method,commit_hash,commit_date,commit_author,commit_message,total_commits_to_file,description
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),5c6a7d22a1f0640afba90e13422c952313c33694,2022-12-17T12:29:59+01:00,Oscar Gustafsson,MNT: Simplify code related to masked arrays,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),41e83e22009669b4507a84675d9841c4c172c745,2022-12-17T02:06:53-05:00,Elliott Sales de Andrade,DOC: Simplify some grid tables,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),056fd64a3ed5fbb812816a843f8b6eb6bf418cf5,2022-12-13T16:37:39-06:00,Kyle Sunden,Remove quotes from EngFormatter.format_eng example,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),cd29f40d3a099df91e48e432330298dfbc9c4469,2022-12-07T02:28:38-05:00,Marisa Wong,BF - added fix for missing minor ticks,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),df3d2ab53722d191bbbc667a5ac2f7cb7cdfee84,2022-11-29T15:46:07+01:00,Antony Lee,Improve argument checking for set_xticks().,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),8cc9364c574125d9fa0931da7d9829a798279c2a,2022-11-21T13:31:02-05:00,Thomas A Caswell,Backport PR #24520: Doc: Fix grammar and spelling,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),03a0b5ea238014ba87f74ef766928287726aa00a,2022-11-20T16:33:24+01:00,Oscar Gustafsson,Doc: Fix grammar and spelling,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),832f4c83161540949c580b8f05967c8636bdb702,2022-11-12T17:59:56Z,David Stansby,Remove custom polar behaviour in LogLocator,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),b9058ff3f4307e3b3f33cc6cae86cd29d33b2613,2022-11-12T15:38:00+01:00,Tim Hoffmann,Backport PR #24435: Minor improvements to LogLocator docstring,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),3238b7325296c46b25c96f59c415d0a951e0ee90,2022-11-12T10:02:45Z,David Stansby,Minor improvements to LogLocator docstring,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),3886ea9290968907adf905083a313de970640d25,2022-10-29T21:13:51+02:00,Antony Lee,Remove unnecessary/replaceable explicit str calls.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),a4000156da4190d8cb9cba68c40bd84c0681dd13,2022-10-21T21:47:51+02:00,Oscar Gustafsson,Update lib/matplotlib/ticker.py,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),e83dd4ca997f55a99a6a1683b59753f3a3131b68,2022-10-21T17:28:33+02:00,Oscar Gustafsson,Improve documentation for ticker,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),0213c7d0d86ff439b24940f8a3ccecfdcea5652e,2022-10-08T14:07:02+02:00,Oscar Gustafsson,Expire deprecations in dates and ticker,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/mpl-data/stylelib/seaborn-v0_8.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,6fe389721ce2e53ee178f7c0222ecb2afb2d5cbb,2022-08-25T20:41:07-04:00,Elliott Sales de Andrade,Backport PR #23674: Re-rename builtin seaborn styles to not include a dot.,1,Style file loaded via package resources
matplotlib,lib/matplotlib/mpl-data/stylelib/seaborn-v0_8.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,6608eedfc6f33f723f1e13c6025a5b918c7c9f6d,2022-08-19T09:49:56+02:00,Antony Lee,Re-rename builtin seaborn styles to not include a dot.,1,Style file loaded via package resources
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),81ff4c7f43d17ea3e8d3c295295ad96e78c53824,2022-08-18T13:15:24-06:00,Greg Lucas,MNT: Deprecate macosx prepare subplots tool,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/mpl-data/stylelib/classic.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,eeac402ec56d7e69234e0cd7b15f59d53852e457,2022-08-04T21:14:07+02:00,Oscar Gustafsson,Add rcparam for figure label size and weight (#22566),69,Style file loaded via package resources
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),7f163ca746d81b9c207f606dbf97aa5a48619148,2022-07-21T23:36:17+02:00,Antony Lee,Deprecate macos close handler.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),bac9962874128fc719465caf6734d9fd4e146e10,2022-06-27T10:27:42+02:00,Antony Lee,Simplify FigureCanvas multiple inheritance init by swapping bases order.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),86f26a0227ca640210c670286f0c65dbd5a1de8d,2022-05-22T18:58:41+02:00,Antony Lee,Move show() to somewhere naturally inheritable.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),fe6366df0b5111e09f32feb7fb53a36d2b562f61,2022-05-18T19:31:41-06:00,Greg Lucas,"FIX: macosx, clear pending timers when the figure is destroyed",146,Backend code executed in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),686c9e5a413e31c46bb049407d5eca285bcab76d,2022-05-18T17:34:07-04:00,Josh Soref,Fix spelling errors,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),1bc33e99efc9e4be433f99c6a74c7e3b30147dac,2022-05-08T14:50:23+02:00,Oscar Gustafsson,Improve consistency in LogLocator and LogFormatter API,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),8d7104b9fd8ff33a1e4164718febc71804c25c47,2022-05-01T12:34:13-06:00,Greg Lucas,MNT: Move set_cursor to the FigureCanvas,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),6c7baf08de6b40b89de40a950c94f50f6011d5cf,2022-04-27T19:11:21-06:00,Greg Lucas,ENH: Add option to disable raising the window for macosx,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),21a49557271c2abf385386f71765cd4148a72bd5,2022-03-24T23:46:47+01:00,DerWeh,MAINT: Move docstring of `LogLocator` to class,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),a6e3f1a7910f63157c45de3889b4516ed5d6d213,2022-03-13T16:22:18-06:00,Greg Lucas,FIX: Flush events after closing figures in macosx backend,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),6263a9991d6fdc7a76dbe545e4d8e074c91bbe5a,2022-02-24T14:47:56+01:00,Antony Lee,Prepare for making create_dummy_axis not necessary.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),581bf5d0474ceb2bb143451a8c76d732a1126661,2022-02-23T15:29:36+01:00,Oscar Gustafsson,Cleanup unused imports and variables in backends (#22502),146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_tkagg.py,lib/matplotlib/tests/test_backend_tk.py,subprocess (subprocess_run_helper),581bf5d0474ceb2bb143451a8c76d732a1126661,2022-02-23T15:29:36+01:00,Oscar Gustafsson,Cleanup unused imports and variables in backends (#22502),239,Backend code executed in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),427bb3702fba0d52445021310e256c96cddf7108,2022-02-09T15:20:26+01:00,Antony Lee,Backport PR #22434: DOC: imbalanced backticks.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),4705c173aa6a7c179c48b8eb5f69d37ad7424a34,2022-02-09T14:16:59+01:00,Matthias Bussonnier,DOC: imbalanced backticks.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),a2b210d77d48dcbceb395714b6d0f80ebe1da6aa,2022-02-02T17:02:09Z,Richard Penney,Added documentation comments forewarning of possible API changes,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/mpl-data/stylelib/classic.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,88cb4c9d0aa1e790fc4689ca7e68725bf851bf63,2022-01-31T08:23:13+01:00,Antony Lee,"Properly capitalize ""Unicode"".",69,Style file loaded via package resources
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),88cb4c9d0aa1e790fc4689ca7e68725bf851bf63,2022-01-31T08:23:13+01:00,Antony Lee,"Properly capitalize ""Unicode"".",718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/mpl-data/stylelib/seaborn-v0_8.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,06c92b8a8b81bbdacc3baf7ff0f1566c53fbe1b0,2022-01-25T17:42:01+01:00,Antony Lee,Rename outdated seaborn styles.,1,Style file loaded via package resources
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),e29d9b1bfa7f3377cd62ecf0c5aa8fea34597f05,2022-01-24T23:47:25+01:00,Tim Hoffmann,Backport PR #22306: FIX: ensure that used sub-packages are actually imported,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),07f7ec6afcc1389c01a70c154c1e4f46be55b690,2022-01-24T16:35:52-05:00,Thomas A Caswell,FIX: bury import of matplotlib.font_manager,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),7d37c29962f358924d635cd34792e1ed61e26313,2022-01-19T20:20:08+01:00,Oscar Gustafsson,Deprecated is_decade and is_close_to_int,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),548e08c4499bf30f3ae92ea8fcbb7d87075959ef,2022-01-16T15:59:28+01:00,Antony Lee,Deprecate cleared kwarg to get_renderer.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),85f30cbd485eddc93e3c9ff115ac21c0886909d5,2022-01-12T19:49:37+01:00,Antony Lee,Remove *math* parameter of various mathtext internal APIs.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),115877861608a869be63110a1e3917c3d1dda04a,2022-01-12T13:43:24+01:00,Oscar Gustafsson,All classes and methods in dates support both string and tzinfo as tz-argument,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),326ea1a82fc5a528c42e7df8050ffb61df79a586,2022-01-09T21:18:16-07:00,Greg Lucas,ENH: Use rcParams savefig.directory on macosx backend,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),e29b6f24efe50d2d1d9bd4e0b588ae6f75683129,2022-01-09T10:48:28-07:00,Greg Lucas,ENH: add singleshot timer to macosx draw_idle,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),52003e4c2f6e21897614ce3a67074920af2df5fa,2022-01-07T01:54:50-05:00,Elliott Sales de Andrade,Ensure log formatters use Unicode minus,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),a2cad368048c5a6480bece07e769bc239cd94517,2022-01-05T17:01:22-05:00,Thomas A Caswell,Backport PR #22038: DOC: Include alternatives to deprecations in the documentation,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),bc2b9712d85b7478f03c3f3dd88bcf3ceaaf456f,2022-01-01T14:10:02+01:00,Jody Klymak,Backport PR #22066: FIX: Remove trailing zeros from offset significand,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),d98ebffdf056543a9e2a726f43d9cae5563f512f,2021-12-29T16:57:55+01:00,Steffen Rehberg,FIX: Remove trailing zeros from offset significand,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),6b489b7cba492bee75cdfb2d7b444779ff452b9e,2021-12-22T16:48:54+01:00,Steffen Rehberg,DOC: Turn deprecation alternatives into doc references,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),a8108accd7ff047267fb6e556db98d01c990d82b,2021-12-17T12:14:56+01:00,Antony Lee,Unify toolbar init across backends.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),c5a1fcfb57f75ec9fb52495bef88ad4f09724421,2021-12-03T13:14:03-08:00,Joel Frederico,Set the app icon in the MacOsX manager,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),4264233abf9e4c71e6d1cb93bcc36a81bf1fa1aa,2021-11-28T16:46:28-07:00,Greg Lucas,FIX: Update blitting and drawing on the macosx backend,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),be0d5daac3f9230c8446c27ef863291bb39a3991,2021-11-28T13:49:21Z,David Stansby,Backport PR #21758: FIX: Make sure a renderer gets attached to figure after draw,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),8699cc2e357dda077d9f62d3799907f68a2e7293,2021-11-25T18:35:31-07:00,Greg Lucas,FIX: Make sure a renderer gets attached to figure after draw,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),f732864806870d03a5f725375a511102c2d2491c,2021-11-25T16:02:23-07:00,Greg Lucas,MNT: Clean up macosx backend set_message,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),faabfd9a7c195f01996ce8d1341416c608d110a4,2021-11-22T21:20:54+01:00,Antony Lee,Simplify macosx toolbar init.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),97693e8d906816c1941eecad447809aaea759622,2021-10-26T19:09:44+01:00,Richard Penney,Patched overzealous zero edge-case in ticker,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),7bec3f478da7c6eee5d7e849175e229c0e1ace67,2021-10-26T18:58:57+01:00,Richard Penney,Patched tick-generation on pan/zoom & misc. tidying,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),16d5a91796310735adfe312cc5698239e9a71c79,2021-10-20T18:02:47-04:00,Thomas A Caswell,Backport PR #21365: Convert macosx backend to use device_pixel_ratio,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),9fd8b0cf8c3066a8aa7271ca4cc37eae939e02da,2021-10-16T13:08:33+01:00,Richard Penney,Added AsinhNorm for colorscale support,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),8168e56ac2fd8b619aceaa72f605562c7be1fe65,2021-10-16T10:44:16+01:00,Richard Penney,Improved minor-tick location for common number bases and widened test coverage,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),65eff091b35fda2dc9af3103d74df062cf732665,2021-10-16T09:07:45+01:00,Richard Penney,Reworked AsinhLocator to allow rounding on arbitrary number base,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),ab61cbe79cd2350e2fd082aa44adac195d7f7b69,2021-10-15T00:44:51-04:00,Elliott Sales de Andrade,Convert macosx backend to use device_pixel_ratio,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),ba597de2060e05f61e63c40a1afafe99fac2639b,2021-10-03T14:41:28+01:00,Richard Penney,Added AutoLocator for minor ticks and further tweaks of zero-crossing logic,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),0ad43a52f2ada6ab8b81176f9c0c74b5719e0565,2021-10-03T08:20:15+01:00,Richard Penney,Improved handling of data ranges almost symmetrical about zero,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),8143153196ee585d3dc3d1f2b7d897d5a888c292,2021-10-01T14:19:32+01:00,Richard Penney,"Improved testing of locator edge-cases, and patched constrained_layout misstep",718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),76d9b42636b179b347d1f58bb2428701ae2123f1,2021-10-01T10:48:42+01:00,Richard Penney,Improved overview documentation,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),279c38b03881471e9ed0e06546adaf489a5ba015,2021-10-01T07:42:57+01:00,Richard Penney,Added tests for Asinh tick locations and improved handling of zero-straddling,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),ff30378cf5f3e3fc3f99cf5a74de65e2dcad93b7,2021-09-30T21:20:07+02:00,Antony Lee,Small code cleanups and style fixes.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),2002cb34d641f811649126c2d9b368fcbc5470b7,2021-09-30T17:20:46+01:00,Richard Penney,Added set_params() method to AsinhLocator,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),2b0d58836f1b67689db4f79e053fd2ce33e29dae,2021-09-30T16:55:22+01:00,Richard Penney,Moved AsinhLocator into ticker.py and extracted AsinhScale nested transform classes,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),1ad052e25255aba85e343de48be8c2bdffb96f4f,2021-09-24T09:21:50-07:00,Jonathan Wheeler,Added option for an offset for MultipleLocator,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),c6f1632f6e6b54740460e561e77741044475deaf,2021-07-31T13:18:58+02:00,Antony Lee,Implement remove_rubberband rather than release_zoom.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/mpl-data/stylelib/classic.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,d11b206420c21af74ab697d864b0e64dafec1a27,2021-07-17T16:32:41+02:00,Nico Schlömer,fix some http: -> https: URLs (#20088),69,Style file loaded via package resources
matplotlib,lib/matplotlib/mpl-data/stylelib/ggplot.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,d11b206420c21af74ab697d864b0e64dafec1a27,2021-07-17T16:32:41+02:00,Nico Schlömer,fix some http: -> https: URLs (#20088),6,Style file loaded via package resources
matplotlib,lib/matplotlib/tests/data/test_nbagg_01.ipynb,lib/matplotlib/tests/test_backend_nbagg.py,subprocess (jupyter nbconvert),d11b206420c21af74ab697d864b0e64dafec1a27,2021-07-17T16:32:41+02:00,Nico Schlömer,fix some http: -> https: URLs (#20088),1,Jupyter notebook executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),dba7f8d148af656bd2aa960ca650f4d7238c545c,2021-07-09T18:17:48-04:00,Elliott Sales de Andrade,Move set_cursor from the toolbar to FigureCanvas.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/mpl-data/stylelib/classic.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,2ad91b772753a10a688f19b443643f02d8f09bd5,2021-01-27T00:04:55+01:00,Antony Lee,"Force classic (""auto"") date converter in classic style.",69,Style file loaded via package resources
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),e731d1319e31c4d086644115e2f4e065c3941a36,2020-11-26T18:50:23+01:00,Antony Lee,"Cleanup comments/docs in backend_macosx, backend_pdf.",146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_tkagg.py,lib/matplotlib/tests/test_backend_tk.py,subprocess (subprocess_run_helper),7fbbdd311b0d57235d92f95ab0059c993e92ed77,2020-11-21T14:47:28+01:00,Antony Lee,Don't access private renderer attributes in tkagg blit.,239,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_tkagg.py,lib/matplotlib/tests/test_backend_tk.py,subprocess (subprocess_run_helper),9255fb6af0958d55b08a3d78636e46a9b430dc60,2020-10-27T08:44:32-04:00,richardsheridan,respond to comments,239,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_tkagg.py,lib/matplotlib/tests/test_backend_tk.py,subprocess (subprocess_run_helper),321b7a0990297a8785e6f1e4cafc167a9e5a0746,2020-09-25T10:39:01-04:00,richardsheridan,register _blit with Tcl without an extra widget,239,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_tkagg.py,lib/matplotlib/tests/test_backend_tk.py,subprocess (subprocess_run_helper),a4a920edf87f3a1399949f198934e1a50f4af6a8,2020-09-25T10:13:43-04:00,richardsheridan,revert to unified blit code and prevent some races,239,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),9fc8fb548e0d493ee22536182a5225e95b5bfacd,2020-09-18T04:55:59-04:00,Elliott Sales de Andrade,Remove deprecated backend code.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),9f8e36a5bde24dfba8733b3c68af937b91a26670,2020-08-31T00:24:02+02:00,Antony Lee,Consistent behavior of draw_if_interactive across interactive backends.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),f29c3e0a7f1163fd603a72ca46a852c2a4de3680,2020-08-30T22:25:06+02:00,Antony Lee,Standardize creation of FigureManager from a given FigureCanvas class.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_tkagg.py,lib/matplotlib/tests/test_backend_tk.py,subprocess (subprocess_run_helper),0dcdd21abacbd04e540220e04b1507244e4ddc1d,2020-08-27T12:39:54-04:00,richardsheridan,WIP: Try to make tkagg blitting threadsafe,239,Backend code executed in subprocess
matplotlib,lib/matplotlib/mpl-data/stylelib/classic.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,34cb5cd9004b173c194e452194a9ee22f6c8c53f,2020-07-24T11:16:29+02:00,Antony Lee,"Fewer ""soft"" dependencies on LaTeX packages.",69,Style file loaded via package resources
matplotlib,lib/matplotlib/backends/backend_tkagg.py,lib/matplotlib/tests/test_backend_tk.py,subprocess (subprocess_run_helper),548009c4470d706977628ef86e555074716c7f7f,2020-07-22T00:56:05-04:00,Elliott Sales de Andrade,Use argumentless `super()` more.,239,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),03063230562c35acd42acdc75176b0ef174224dc,2020-07-13T10:55:55+01:00,David Stansby,Fix release() method name in macosx backend,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),3aa01010d0780cb3c1e5d4ccecaf1f2696aa512f,2020-07-13T08:28:36-07:00,Jody Klymak,Backport PR #17907: Fix release() method name in macosx backend,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_tkagg.py,lib/matplotlib/tests/test_backend_tk.py,subprocess (subprocess_run_helper),8a8786fe7a7226a49cd4af68a615ac470417cf0c,2020-06-28T13:18:56-04:00,Richard Sheridan,Library code should never call update_idletasks,239,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),b059d78ada0117f8cbb95fb0168ceadd5b506d86,2020-06-22T21:04:12+02:00,Antony Lee,Dedupe setting of initial window title in each FigureManager.,146,Backend code executed in subprocess
